account_id,risk_tier,utilization,fico_origination,annual_income,credit_history_months,thin_file,days_past_due,ending_balance,charge_off_flag
19952,Tier 1 - Low Risk,0.1203,809,286600.0,24,False,0,6014.83,0
40233,Tier 4 - High Risk,0.9636,571,30400.0,87,False,180,1445.41,1
6422,Tier 1 - Low Risk,0.0,744,64100.0,93,False,0,0.0,0
10291,Tier 2 - Moderate,0.3322,662,40700.0,153,False,0,4019.32,0
9510,Tier 2 - Moderate,0.3716,688,58700.0,183,False,0,7097.87,0
16537,Tier 2 - Moderate,0.0,718,51900.0,91,False,0,0.0,0
49686,Tier 1 - Low Risk,0.0,748,52200.0,194,False,0,0.0,0
18731,Tier 2 - Moderate,0.4909,688,70200.0,15,True,0,18852.16,0
33417,Tier 2 - Moderate,0.0,564,46700.0,275,False,0,0.0,0
24502,Tier 2 - Moderate,0.5026,501,25900.0,29,False,120,753.94,0
7364,Tier 1 - Low Risk,0.5903,733,42100.0,83,False,0,7673.85,0
33629,Tier 1 - Low Risk,0.0,764,60100.0,151,False,0,0.0,0
17423,Tier 2 - Moderate,0.3913,666,61500.0,200,False,30,7865.52,0
18495,Tier 1 - Low Risk,0.0,805,119300.0,480,False,0,0.0,0
40624,Tier 1 - Low Risk,0.3495,749,47400.0,85,False,0,5800.89,0
26923,Tier 2 - Moderate,0.3299,706,61100.0,104,False,0,8478.39,0
33013,Tier 2 - Moderate,0.2226,675,71400.0,190,False,30,6432.95,0
36838,Tier 2 - Moderate,0.0,677,173000.0,231,False,0,0.0,0
32901,Tier 2 - Moderate,0.4435,628,60400.0,138,False,0,9535.85,0
40258,Tier 2 - Moderate,0.0,693,42000.0,37,False,0,0.0,0
43457,Tier 1 - Low Risk,0.1639,724,66900.0,471,False,0,3097.57,0
6091,Tier 1 - Low Risk,0.2693,765,65200.0,79,False,0,10044.79,0
5967,Tier 2 - Moderate,0.0,591,33800.0,113,False,0,0.0,0
31108,Tier 2 - Moderate,0.5129,622,48800.0,217,False,0,6924.15,0
28355,Tier 2 - Moderate,0.0789,678,51700.0,348,False,0,804.99,0
5314,Tier 2 - Moderate,0.7002,661,60900.0,181,False,0,15895.53,0
8841,Tier 2 - Moderate,0.336,638,66700.0,73,False,60,5879.34,0
20148,Tier 2 - Moderate,0.5759,704,66700.0,192,False,0,21019.45,0
11787,Tier 2 - Moderate,0.3392,583,29400.0,124,False,0,2103.03,0
20402,Tier 2 - Moderate,0.0,684,54400.0,292,False,0,0.0,0
42434,Tier 1 - Low Risk,0.1769,750,46600.0,43,False,0,4280.36,0
2509,Tier 2 - Moderate,0.2342,636,36300.0,178,False,30,1733.08,0
2964,Tier 2 - Moderate,0.2538,682,90600.0,34,False,0,8146.79,0
29380,Tier 1 - Low Risk,0.4575,736,50800.0,275,False,0,9926.74,0
12588,Tier 1 - Low Risk,0.0,791,92100.0,413,False,0,0.0,0
32803,Tier 2 - Moderate,0.5416,643,39000.0,469,False,0,4603.77,0
33499,Tier 2 - Moderate,0.267,687,33800.0,91,False,30,2777.25,0
22559,Tier 2 - Moderate,0.184,702,52400.0,121,False,0,3311.99,0
8642,Tier 1 - Low Risk,0.0,734,49100.0,352,False,0,0.0,0
28327,Tier 2 - Moderate,0.5166,688,81600.0,286,False,0,7801.32,0
27492,Tier 1 - Low Risk,0.0,750,56100.0,340,False,0,0.0,0
15775,Tier 1 - Low Risk,0.5554,760,99700.0,213,False,0,17049.95,0
45202,Tier 1 - Low Risk,0.0,808,43700.0,264,False,0,0.0,0
25783,Tier 1 - Low Risk,0.4615,742,77000.0,221,False,0,20122.1,0
32617,Tier 3 - Elevated,0.8721,507,40800.0,235,False,180,1308.09,1
15454,Tier 1 - Low Risk,0.1934,738,118900.0,65,False,0,8375.23,0
16777,Tier 2 - Moderate,0.6565,769,53700.0,195,False,0,10569.98,0
47104,Tier 2 - Moderate,0.6794,674,20200.0,416,False,0,3668.61,0
48895,Tier 2 - Moderate,0.0,674,66200.0,470,False,0,0.0,0
46527,Tier 2 - Moderate,0.1482,666,25300.0,163,False,0,1007.42,0
19669,Tier 2 - Moderate,0.0,704,93100.0,7,True,0,0.0,0
3817,Tier 2 - Moderate,0.2532,671,24600.0,252,False,0,1189.88,0
28466,Tier 2 - Moderate,0.3788,689,56300.0,275,False,0,9698.41,0
3376,Tier 2 - Moderate,0.3228,572,31300.0,165,False,0,484.16,0
9287,Tier 2 - Moderate,0.0,694,52000.0,187,False,0,0.0,0
46242,Tier 2 - Moderate,0.0,589,41500.0,243,False,0,0.0,0
21481,Tier 1 - Low Risk,0.4335,777,73100.0,217,False,0,15909.03,0
1657,Tier 2 - Moderate,0.0,558,39900.0,193,False,0,0.0,0
21053,Tier 1 - Low Risk,0.333,850,59100.0,288,False,30,14151.41,0
8657,Tier 2 - Moderate,0.2028,585,35800.0,169,False,0,2636.34,0
18077,Tier 2 - Moderate,0.1899,681,50500.0,480,False,0,4595.3,0
36900,Tier 1 - Low Risk,0.0,811,104500.0,163,False,0,0.0,0
5492,Tier 1 - Low Risk,0.0,721,43900.0,317,False,0,0.0,0
49074,Tier 4 - High Risk,0.9608,639,57200.0,222,False,180,1441.22,1
28887,Tier 2 - Moderate,0.338,698,56700.0,172,False,0,8146.15,0
5934,Tier 2 - Moderate,0.0,615,43900.0,115,False,0,0.0,0
45863,Tier 1 - Low Risk,0.0883,745,83600.0,480,False,0,2243.92,0
26757,Tier 1 - Low Risk,0.2419,721,92900.0,96,False,0,12097.09,0
18339,Tier 1 - Low Risk,0.0,786,83500.0,324,False,0,0.0,0
30427,Tier 2 - Moderate,0.3255,801,82000.0,21,True,0,16274.91,0
19747,Tier 1 - Low Risk,0.1647,753,40700.0,61,False,0,1713.1,0
24378,Tier 2 - Moderate,0.0,685,86200.0,84,False,0,0.0,0
42881,Tier 2 - Moderate,0.1208,631,75800.0,58,False,0,1353.43,0
26049,Tier 2 - Moderate,0.5256,662,55700.0,181,False,0,9039.86,0
45016,Tier 1 - Low Risk,0.548,800,50600.0,354,False,180,7727.04,1
28202,Tier 1 - Low Risk,0.0,772,68300.0,49,False,0,0.0,0
34363,Tier 1 - Low Risk,0.1727,746,41200.0,194,False,0,3539.77,0
42495,Tier 1 - Low Risk,0.0,734,45500.0,314,False,0,0.0,0
7259,Tier 2 - Moderate,0.419,629,76800.0,73,False,0,9301.6,0
44407,Tier 1 - Low Risk,0.1599,729,92300.0,230,False,0,5134.16,0
28126,Tier 2 - Moderate,0.5632,662,53400.0,126,False,0,12784.78,0
24666,Tier 1 - Low Risk,0.0,770,40800.0,246,False,0,0.0,0
44790,Tier 1 - Low Risk,0.1369,777,73700.0,229,False,0,6406.42,0
36834,Tier 2 - Moderate,0.351,658,65800.0,74,False,0,9372.78,0
17076,Tier 2 - Moderate,0.6043,675,46200.0,383,False,0,9427.72,0
27094,Tier 2 - Moderate,0.1637,643,58000.0,480,False,0,4795.37,0
39444,Tier 1 - Low Risk,0.2548,759,90500.0,159,False,0,8051.53,0
17246,Tier 2 - Moderate,0.1455,650,51700.0,108,False,0,218.32,0
39372,Tier 2 - Moderate,0.3816,825,61700.0,12,True,0,15379.78,0
45033,Tier 2 - Moderate,0.0,710,67800.0,51,False,0,0.0,0
4422,Tier 1 - Low Risk,0.1611,737,64900.0,480,False,0,7040.61,0
44801,Tier 1 - Low Risk,0.346,741,86300.0,60,False,30,7403.59,0
16124,Tier 3 - Elevated,0.8925,527,31300.0,95,False,120,1338.79,0
13908,Tier 2 - Moderate,0.089,689,54700.0,281,False,0,4447.57,0
13928,Tier 1 - Low Risk,0.1344,725,114300.0,90,False,0,6718.59,0
40685,Tier 2 - Moderate,0.6449,758,76100.0,295,False,30,22508.49,0
25347,Tier 1 - Low Risk,0.0,746,45300.0,116,False,0,0.0,0
4114,Tier 2 - Moderate,0.4009,700,66400.0,331,False,0,16477.01,0
18185,Tier 2 - Moderate,0.1765,634,46100.0,207,False,0,4147.34,0
30398,Tier 1 - Low Risk,0.1985,742,69200.0,102,False,0,3772.15,0
3324,Tier 3 - Elevated,0.6119,584,21700.0,214,False,150,3610.45,0
15475,Tier 2 - Moderate,0.1949,681,34300.0,21,True,0,2026.59,0
47605,Tier 2 - Moderate,0.4616,565,41600.0,162,False,0,692.47,0
20254,Tier 2 - Moderate,0.3436,741,47300.0,5,True,0,6253.82,0
48279,Tier 1 - Low Risk,0.0,789,99600.0,323,False,0,0.0,0
41571,Tier 1 - Low Risk,0.5699,754,45100.0,43,False,0,9972.78,0
49733,Tier 2 - Moderate,0.0,688,48300.0,218,False,0,0.0,0
1356,Tier 2 - Moderate,0.0,693,37500.0,144,False,0,0.0,0
39659,Tier 1 - Low Risk,0.0,740,75600.0,214,False,0,0.0,0
43281,Tier 2 - Moderate,0.714,706,77800.0,181,False,0,19849.84,0
48952,Tier 2 - Moderate,0.3262,595,27300.0,116,False,60,3327.37,0
7345,Tier 3 - Elevated,0.719,590,30300.0,405,False,90,5033.0,0
2620,Tier 2 - Moderate,0.2819,697,43600.0,184,False,0,4849.31,0
45725,Tier 2 - Moderate,0.0847,679,42800.0,108,False,0,1812.44,0
6103,Tier 2 - Moderate,0.4978,513,14600.0,226,False,180,746.63,1
7517,Tier 3 - Elevated,0.6776,564,29700.0,27,False,30,1016.38,0
27177,Tier 2 - Moderate,0.1873,647,37400.0,354,False,0,3315.58,0
20738,Tier 1 - Low Risk,0.0,726,34500.0,56,False,0,0.0,0
34602,Tier 2 - Moderate,0.4164,650,62800.0,97,False,0,10577.36,0
11218,Tier 1 - Low Risk,0.1053,747,81100.0,241,False,0,3275.21,0
40220,Tier 4 - High Risk,0.8732,635,54700.0,9,True,150,3405.38,0
14161,Tier 2 - Moderate,0.1863,674,43300.0,323,False,0,4248.07,0
1666,Tier 2 - Moderate,0.2571,642,87900.0,67,False,0,8202.68,0
21719,Tier 2 - Moderate,0.5027,685,38800.0,28,False,0,11462.53,0
28269,Tier 2 - Moderate,0.0816,687,46700.0,109,False,0,2212.1,0
11801,Tier 1 - Low Risk,0.0,774,114800.0,126,False,0,0.0,0
13177,Tier 1 - Low Risk,0.0,746,122700.0,257,False,0,0.0,0
22828,Tier 1 - Low Risk,0.0,750,57700.0,191,False,0,0.0,0
25656,Tier 2 - Moderate,0.2703,619,57800.0,93,False,0,2297.49,0
43346,Tier 4 - High Risk,0.982,522,29600.0,118,False,180,1472.97,1
31657,Tier 2 - Moderate,0.0,706,60000.0,134,False,0,0.0,0
40529,Tier 1 - Low Risk,0.371,787,57100.0,222,False,0,6493.2,0
8277,Tier 1 - Low Risk,0.1553,731,44500.0,91,False,0,1537.76,0
44285,Tier 2 - Moderate,0.5887,669,70000.0,247,False,0,19662.78,0
3673,Tier 2 - Moderate,0.5294,672,81400.0,221,False,0,16887.21,0
26394,Tier 2 - Moderate,0.6551,787,123000.0,186,False,30,32754.15,0
26159,Tier 1 - Low Risk,0.0,734,64900.0,238,False,0,0.0,0
17773,Tier 2 - Moderate,0.303,713,54000.0,291,False,30,9029.25,0
49168,Tier 2 - Moderate,0.0,717,48700.0,190,False,0,0.0,0
4027,Tier 2 - Moderate,0.1508,623,29000.0,90,False,0,889.87,0
1215,Tier 2 - Moderate,0.0,644,52500.0,25,False,0,0.0,0
47922,Tier 2 - Moderate,0.1998,692,66600.0,61,False,0,7053.32,0
15485,Tier 1 - Low Risk,0.5806,804,28200.0,241,False,0,5167.47,0
1206,Tier 1 - Low Risk,0.0,761,89600.0,365,False,0,0.0,0
6767,Tier 1 - Low Risk,0.4411,789,67500.0,221,False,0,10056.48,0
16548,Tier 2 - Moderate,0.4509,679,33600.0,240,False,0,8701.69,0
22917,Tier 2 - Moderate,0.0,618,16800.0,33,False,0,0.0,0
16195,Tier 1 - Low Risk,0.4016,747,97500.0,228,False,0,20080.76,0
26931,Tier 1 - Low Risk,0.5678,782,40600.0,99,False,0,12774.84,0
48053,Tier 2 - Moderate,0.0,848,101500.0,12,True,0,0.0,0
22045,Tier 2 - Moderate,0.0,678,35000.0,317,False,0,0.0,0
10404,Tier 2 - Moderate,0.5986,658,81300.0,43,False,0,897.89,0
44141,Tier 2 - Moderate,0.0693,652,53200.0,291,False,0,1967.31,0
49242,Tier 4 - High Risk,0.9732,607,15700.0,99,False,180,3990.25,1
17576,Tier 2 - Moderate,0.6104,721,75400.0,98,False,0,17030.47,0
29948,Tier 2 - Moderate,0.5198,678,74200.0,238,False,0,6756.89,0
32211,Tier 1 - Low Risk,0.0,758,62600.0,76,False,0,0.0,0
11575,Tier 1 - Low Risk,0.0,791,122300.0,108,False,0,0.0,0
16545,Tier 2 - Moderate,0.0,608,46000.0,44,False,0,0.0,0
3183,Tier 3 - Elevated,0.9711,673,26400.0,282,False,180,8254.54,1
36941,Tier 2 - Moderate,0.0,607,58100.0,110,False,0,0.0,0
37683,Tier 3 - Elevated,0.8259,649,26600.0,385,False,60,1238.9,0
29776,Tier 2 - Moderate,0.0,717,40300.0,311,False,0,0.0,0
24365,Tier 2 - Moderate,0.4824,698,50400.0,277,False,0,7429.47,0
5912,Tier 1 - Low Risk,0.0,850,215300.0,175,False,0,0.0,0
45480,Tier 1 - Low Risk,0.0,779,111300.0,89,False,0,0.0,0
46305,Tier 2 - Moderate,0.19,713,68300.0,171,False,0,7296.07,0
38676,Tier 1 - Low Risk,0.3761,728,54700.0,162,False,0,11960.72,0
45898,Tier 2 - Moderate,0.1609,687,32000.0,326,False,0,1930.38,0
5510,Tier 2 - Moderate,0.0,719,169600.0,468,False,0,0.0,0
8566,Tier 2 - Moderate,0.0809,709,29300.0,161,False,0,1091.55,0
21423,Tier 1 - Low Risk,0.5371,802,143700.0,459,False,60,19927.34,0
35264,Tier 1 - Low Risk,0.0,739,107500.0,152,False,0,0.0,0
25272,Tier 1 - Low Risk,0.0,757,81000.0,113,False,0,0.0,0
29581,Tier 2 - Moderate,0.2335,718,51200.0,11,True,0,4412.48,0
24998,Tier 4 - High Risk,0.9664,575,32100.0,100,False,180,1449.61,1
2775,Tier 2 - Moderate,0.2685,696,59600.0,283,False,0,402.78,0
44107,Tier 2 - Moderate,0.0,690,62500.0,75,False,0,0.0,0
721,Tier 1 - Low Risk,0.0,771,115100.0,58,False,0,0.0,0
20598,Tier 2 - Moderate,0.4903,625,45000.0,120,False,90,5442.65,0
11700,Tier 2 - Moderate,0.1887,718,43900.0,318,False,0,5152.49,0
19656,Tier 1 - Low Risk,0.3749,782,58500.0,121,False,0,8172.92,0
17385,Tier 2 - Moderate,0.1765,676,52900.0,116,False,0,3566.23,0
21665,Tier 1 - Low Risk,0.1841,816,37600.0,83,False,0,1822.74,0
19668,Tier 2 - Moderate,0.154,667,65400.0,245,False,0,2633.41,0
12561,Tier 1 - Low Risk,0.3921,802,45600.0,149,False,0,9331.39,0
19301,Tier 2 - Moderate,0.4289,681,65100.0,32,False,0,5318.82,0
29350,Tier 1 - Low Risk,0.0,809,75900.0,323,False,0,0.0,0
15106,Tier 2 - Moderate,0.2795,633,35000.0,98,False,0,4192.3,0
49484,Tier 1 - Low Risk,0.0,780,108700.0,64,False,0,0.0,0
3904,Tier 4 - High Risk,0.8005,573,35000.0,9,True,180,1200.7,1
22056,Tier 2 - Moderate,0.4625,659,88900.0,414,False,60,10914.84,0
22095,Tier 1 - Low Risk,0.0,766,62800.0,338,False,0,0.0,0
30807,Tier 2 - Moderate,0.4927,572,37900.0,258,False,30,739.01,0
2178,Tier 1 - Low Risk,0.0,795,91100.0,274,False,0,0.0,0
48444,Tier 2 - Moderate,0.0,698,89000.0,103,False,0,0.0,0
26561,Tier 1 - Low Risk,0.2647,731,46800.0,141,False,0,3865.19,0
673,Tier 2 - Moderate,0.4181,681,38400.0,157,False,0,4724.32,0
1080,Tier 2 - Moderate,0.3762,606,61400.0,347,False,30,4815.89,0
33445,Tier 1 - Low Risk,0.2446,726,46100.0,242,False,0,4646.79,0
20954,Tier 1 - Low Risk,0.1094,777,89000.0,134,False,0,2932.61,0
37803,Tier 2 - Moderate,0.1237,716,47900.0,119,False,0,1051.03,0
47786,Tier 1 - Low Risk,0.5546,731,47300.0,171,False,0,17690.7,0
16592,Tier 1 - Low Risk,0.4339,745,40900.0,168,False,0,4728.99,0
10193,Tier 2 - Moderate,0.8133,682,64500.0,24,False,120,13176.21,0
8946,Tier 1 - Low Risk,0.0,731,56000.0,160,False,0,0.0,0
49693,Tier 2 - Moderate,0.2005,759,60900.0,20,True,0,4711.11,0
15411,Tier 2 - Moderate,0.3106,627,35600.0,348,False,0,2702.56,0
18672,Tier 1 - Low Risk,0.0,739,30500.0,362,False,0,0.0,0
21559,Tier 1 - Low Risk,0.3159,839,82400.0,26,False,30,12666.52,0
30458,Tier 3 - Elevated,0.0,644,79300.0,23,True,0,0.0,0
1957,Tier 2 - Moderate,0.3065,690,52100.0,117,False,0,4413.6,0
15611,Tier 2 - Moderate,0.1425,626,32900.0,219,False,0,1168.83,0
19357,Tier 2 - Moderate,0.5128,628,36500.0,190,False,0,769.26,0
40399,Tier 2 - Moderate,0.5986,641,47800.0,235,False,0,13048.87,0
41623,Tier 2 - Moderate,0.0,709,95800.0,251,False,0,0.0,0
23918,Tier 1 - Low Risk,0.5352,806,149300.0,144,False,0,26761.26,0
12449,Tier 1 - Low Risk,0.4164,757,53900.0,259,False,0,4954.95,0
12926,Tier 1 - Low Risk,0.168,792,64100.0,111,False,0,3074.08,0
11164,Tier 2 - Moderate,0.0,663,29900.0,67,False,0,0.0,0
6213,Tier 1 - Low Risk,0.0,791,44100.0,134,False,0,0.0,0
2475,Tier 2 - Moderate,0.3764,632,60000.0,63,False,30,7188.94,0
14360,Tier 1 - Low Risk,0.0,738,51600.0,56,False,0,0.0,0
37075,Tier 2 - Moderate,0.5342,701,95500.0,401,False,0,26708.25,0
2520,Tier 1 - Low Risk,0.2347,792,110000.0,480,False,0,11736.74,0
19576,Tier 2 - Moderate,0.1085,686,64300.0,114,False,0,1854.6,0
49412,Tier 2 - Moderate,0.291,732,88800.0,23,True,0,12366.59,0
19356,Tier 1 - Low Risk,0.2102,725,38000.0,176,False,0,3573.1,0
17348,Tier 1 - Low Risk,0.406,777,74900.0,67,False,0,14942.51,0
43872,Tier 2 - Moderate,0.7214,687,40900.0,417,False,60,15869.95,0
8747,Tier 4 - High Risk,1.0119,620,18400.0,21,True,180,6273.95,1
22343,Tier 2 - Moderate,0.3326,646,86600.0,87,False,0,6785.61,0
4725,Tier 1 - Low Risk,0.1419,726,58100.0,156,False,0,2511.01,0
34913,Tier 2 - Moderate,0.3709,649,38200.0,293,False,0,3597.38,0
47746,Tier 1 - Low Risk,0.2429,740,61900.0,334,False,0,8889.96,0
21971,Tier 1 - Low Risk,0.0,740,116400.0,261,False,0,0.0,0
45466,Tier 2 - Moderate,0.4659,711,28600.0,121,False,0,5637.16,0
18655,Tier 1 - Low Risk,0.3252,791,99700.0,179,False,0,16225.39,0
18341,Tier 1 - Low Risk,0.0,754,87500.0,115,False,0,0.0,0
20647,Tier 1 - Low Risk,0.5662,810,169800.0,176,False,0,28311.22,0
21153,Tier 2 - Moderate,0.0,717,63600.0,68,False,0,0.0,0
41692,Tier 2 - Moderate,0.3354,669,74600.0,362,False,0,7579.13,0
877,Tier 2 - Moderate,0.0,649,45200.0,278,False,0,0.0,0
28553,Tier 2 - Moderate,0.6587,739,77600.0,175,False,60,30758.98,0
31915,Tier 2 - Moderate,0.0,607,36100.0,73,False,0,0.0,0
20749,Tier 2 - Moderate,0.2352,667,54200.0,60,False,0,3339.27,0
16529,Tier 1 - Low Risk,0.2444,733,72600.0,224,False,0,11341.51,0
2636,Tier 2 - Moderate,0.2549,718,66700.0,37,False,0,6015.87,0
22133,Tier 2 - Moderate,0.0,699,54100.0,80,False,0,0.0,0
10465,Tier 1 - Low Risk,0.3594,750,83600.0,94,False,0,17972.28,0
9174,Tier 2 - Moderate,0.5647,666,33600.0,178,False,0,5364.43,0
20857,Tier 2 - Moderate,0.243,605,55300.0,88,False,0,4520.24,0
41964,Tier 2 - Moderate,0.1489,681,59500.0,137,False,0,2054.86,0
17323,Tier 2 - Moderate,0.4257,684,45500.0,57,False,0,8470.78,0
31075,Tier 1 - Low Risk,0.3914,740,38800.0,338,False,0,5284.19,0
12289,Tier 2 - Moderate,0.712,689,67900.0,129,False,0,21503.27,0
4295,Tier 2 - Moderate,0.2206,680,60300.0,145,False,0,4214.05,0
15808,Tier 2 - Moderate,0.1102,643,88300.0,309,False,0,4563.1,0
48216,Tier 1 - Low Risk,0.4451,740,59000.0,152,False,0,13085.59,0
11843,Tier 2 - Moderate,0.2917,671,77600.0,245,False,0,11201.68,0
11970,Tier 1 - Low Risk,0.2461,793,98800.0,268,False,0,5807.51,0
9731,Tier 1 - Low Risk,0.1174,754,65900.0,154,False,0,5437.73,0
47931,Tier 1 - Low Risk,0.3013,735,30000.0,186,False,0,2802.08,0
15872,Tier 2 - Moderate,0.3077,689,75800.0,52,False,0,461.58,0
37887,Tier 3 - Elevated,0.612,595,28100.0,56,False,30,7221.28,0
36128,Tier 2 - Moderate,0.1175,697,47000.0,87,False,0,1033.87,0
20327,Tier 1 - Low Risk,0.1257,747,50100.0,79,False,0,3745.91,0
2905,Tier 2 - Moderate,0.116,678,52700.0,362,False,0,2112.08,0
33221,Tier 1 - Low Risk,0.0,758,91600.0,297,False,0,0.0,0
9839,Tier 1 - Low Risk,0.115,723,60300.0,76,False,0,3865.21,0
7950,Tier 2 - Moderate,0.0,688,42700.0,42,False,0,0.0,0
19273,Tier 2 - Moderate,0.1181,683,28400.0,480,False,0,1795.57,0
13483,Tier 2 - Moderate,0.0,678,86000.0,51,False,0,0.0,0
5516,Tier 1 - Low Risk,0.0,771,26300.0,80,False,0,0.0,0
22131,Tier 2 - Moderate,0.0,696,51200.0,43,False,0,0.0,0
37973,Tier 2 - Moderate,0.0,798,71400.0,7,True,0,0.0,0
38308,Tier 2 - Moderate,0.642,715,58100.0,100,False,0,24139.56,0
22186,Tier 2 - Moderate,0.319,651,68300.0,256,False,30,8198.06,0
29143,Tier 2 - Moderate,0.0,654,68100.0,72,False,0,0.0,0
43861,Tier 1 - Low Risk,0.0,838,141800.0,164,False,0,0.0,0
46235,Tier 2 - Moderate,0.1542,615,58700.0,328,False,0,231.25,0
34162,Tier 2 - Moderate,0.6061,765,54700.0,422,False,0,12486.01,0
19530,Tier 1 - Low Risk,0.3247,735,56700.0,199,False,0,5000.29,0
9791,Tier 2 - Moderate,0.5236,640,28200.0,81,False,0,3927.02,0
43860,Tier 2 - Moderate,0.2467,576,43900.0,140,False,60,370.11,0
10271,Tier 2 - Moderate,0.0,717,50300.0,480,False,0,0.0,0
25164,Tier 2 - Moderate,0.4915,634,24700.0,71,False,0,5013.46,0
16605,Tier 2 - Moderate,0.4158,656,61100.0,428,False,0,623.76,0
38212,Tier 2 - Moderate,0.2512,628,57500.0,70,False,30,5300.31,0
30268,Tier 1 - Low Risk,0.2666,732,29600.0,245,False,0,1599.47,0
420,Tier 2 - Moderate,0.0873,681,54700.0,183,False,0,934.23,0
37031,Tier 1 - Low Risk,0.4448,776,70600.0,162,False,0,22239.95,0
15403,Tier 2 - Moderate,0.1234,632,37200.0,43,False,0,1370.17,0
20195,Tier 1 - Low Risk,0.1911,733,45400.0,408,False,0,5466.65,0
5587,Tier 2 - Moderate,0.0,684,29300.0,95,False,0,0.0,0
26612,Tier 2 - Moderate,0.4827,664,44600.0,108,False,30,10425.49,0
35575,Tier 2 - Moderate,0.5167,695,82700.0,107,False,0,13434.91,0
16337,Tier 2 - Moderate,0.0,697,71100.0,236,False,0,0.0,0
38800,Tier 2 - Moderate,0.4064,582,39800.0,221,False,30,3414.06,0
43339,Tier 2 - Moderate,0.0,670,73000.0,196,False,0,0.0,0
34985,Tier 1 - Low Risk,0.2484,798,112300.0,136,False,0,7203.45,0
7283,Tier 3 - Elevated,1.0166,670,53900.0,302,False,180,16976.73,1
37790,Tier 1 - Low Risk,0.1733,763,42500.0,401,False,0,2599.58,0
6377,Tier 1 - Low Risk,0.0,734,47200.0,83,False,0,0.0,0
20901,Tier 1 - Low Risk,0.0,762,165600.0,110,False,0,0.0,0
21772,Tier 2 - Moderate,0.0,628,50200.0,94,False,0,0.0,0
17395,Tier 1 - Low Risk,0.5558,753,50700.0,260,False,0,19006.82,0
16363,Tier 2 - Moderate,0.8176,669,68300.0,283,False,0,9483.84,0
33574,Tier 2 - Moderate,0.1932,696,87900.0,129,False,0,8924.0,0
10833,Tier 2 - Moderate,0.4308,638,52500.0,195,False,0,8055.43,0
13340,Tier 1 - Low Risk,0.3219,793,88500.0,469,False,0,16096.3,0
36554,Tier 2 - Moderate,0.2357,692,52300.0,78,False,30,3040.54,0
37781,Tier 2 - Moderate,0.4202,704,67300.0,165,False,0,11177.39,0
11737,Tier 2 - Moderate,0.3433,717,53500.0,23,True,0,5973.33,0
14480,Tier 1 - Low Risk,0.0,760,70800.0,304,False,0,0.0,0
18308,Tier 2 - Moderate,0.3106,665,34700.0,421,False,0,4224.39,0
42831,Tier 2 - Moderate,0.0,679,27400.0,443,False,0,0.0,0
47943,Tier 2 - Moderate,0.0,636,54700.0,319,False,0,0.0,0
12616,Tier 1 - Low Risk,0.141,748,105600.0,410,False,0,7052.4,0
48870,Tier 2 - Moderate,0.0,672,45200.0,51,False,0,0.0,0
13594,Tier 2 - Moderate,0.0,689,44500.0,333,False,0,0.0,0
47901,Tier 1 - Low Risk,0.1366,749,90400.0,211,False,0,6829.87,0
37710,Tier 1 - Low Risk,0.0,760,77700.0,150,False,0,0.0,0
34556,Tier 1 - Low Risk,0.268,821,31500.0,207,False,0,4636.91,0
639,Tier 1 - Low Risk,0.1408,773,31800.0,291,False,0,1365.35,0
30668,Tier 2 - Moderate,0.0,648,89600.0,123,False,0,0.0,0
28855,Tier 1 - Low Risk,0.2045,740,54700.0,86,False,0,2515.61,0
20605,Tier 1 - Low Risk,0.0,815,111600.0,206,False,0,0.0,0
38496,Tier 1 - Low Risk,0.258,743,65900.0,266,False,0,8822.54,0
23138,Tier 1 - Low Risk,0.0,730,74300.0,188,False,0,0.0,0
10803,Tier 1 - Low Risk,0.1357,730,47700.0,80,False,0,1953.6,0
10029,Tier 1 - Low Risk,0.0,759,71700.0,324,False,0,0.0,0
30015,Tier 3 - Elevated,0.8227,638,23200.0,116,False,90,1234.01,0
35314,Tier 1 - Low Risk,0.4681,850,83100.0,256,False,0,23402.6,0
36925,Tier 2 - Moderate,0.0,619,54700.0,173,False,0,0.0,0
27414,Tier 3 - Elevated,0.6199,641,48500.0,31,False,60,13451.31,0
30089,Tier 2 - Moderate,0.5142,660,28100.0,62,False,0,2879.46,0
46912,Tier 2 - Moderate,0.5903,715,14000.0,73,False,0,2715.32,0
15273,Tier 1 - Low Risk,0.0,804,90100.0,148,False,0,0.0,0
39086,Tier 1 - Low Risk,0.0,827,94600.0,337,False,0,0.0,0
47852,Tier 2 - Moderate,0.0,717,85400.0,253,False,0,0.0,0
30130,Tier 1 - Low Risk,0.0762,784,67000.0,252,False,0,1279.5,0
15016,Tier 2 - Moderate,0.3145,709,53800.0,347,False,0,6164.97,0
19174,Tier 1 - Low Risk,0.4714,741,61400.0,191,False,0,11313.11,0
48528,Tier 2 - Moderate,0.2313,625,79800.0,222,False,0,3769.62,0
47553,Tier 4 - High Risk,0.9121,601,23900.0,104,False,180,2827.49,1
28279,Tier 1 - Low Risk,0.0,774,159800.0,158,False,0,0.0,0
11315,Tier 3 - Elevated,0.6328,604,42400.0,261,False,0,8415.68,0
35421,Tier 2 - Moderate,0.0,692,36600.0,46,False,0,0.0,0
7897,Tier 1 - Low Risk,0.0,756,57600.0,353,False,0,0.0,0
18464,Tier 1 - Low Risk,0.4145,815,109400.0,183,False,0,10943.9,0
