cardholder_id,age,annual_income,employment_status,region_id,fico_origination,credit_history_months
30378,33,28900.0,Employed,1,666,60
30379,73,61100.0,Employed,3,737,448
30380,31,139100.0,Employed,1,709,111
30381,34,36400.0,Retired,4,663,70
30382,24,36400.0,Employed,3,661,55
30383,37,76100.0,Employed,2,847,133
30384,39,55700.0,Employed,1,730,201
30385,66,137800.0,Employed,2,849,126
30386,39,47400.0,Employed,3,715,198
30387,75,62600.0,Self-Employed,4,696,414
30388,38,60700.0,Employed,4,763,54
30389,50,34100.0,Employed,4,724,197
30390,54,31300.0,Employed,1,639,333
30391,68,31700.0,Unknown,4,645,301
30392,63,14000.0,Self-Employed,2,508,291
30393,70,57400.0,Employed,1,837,102
30394,74,33700.0,Retired,3,625,256
30395,27,39400.0,Unemployed,2,710,48
30396,26,79200.0,Self-Employed,2,739,53
30397,46,35500.0,Unknown,3,633,251
30398,29,69200.0,Employed,4,742,102
30399,49,27000.0,Student,3,639,264
30400,54,41200.0,Employed,4,769,105
30401,36,114300.0,Self-Employed,3,780,45
30402,26,41300.0,Unemployed,4,704,55
30403,75,108300.0,Employed,1,843,246
30404,42,154500.0,Employed,1,850,198
30405,68,49000.0,Employed,4,802,283
30406,56,41900.0,Student,4,838,139
30407,58,21600.0,Self-Employed,4,707,239
30408,65,66700.0,Unemployed,4,775,267
30409,36,61900.0,Employed,2,752,169
30410,33,73000.0,Retired,3,819,82
30411,77,114300.0,Retired,1,765,374
30412,59,36100.0,Employed,2,667,87
30413,37,121700.0,Employed,1,830,142
30414,57,50000.0,Employed,4,822,255
30415,43,63300.0,Employed,2,726,99
30416,69,57600.0,Employed,1,782,480
30417,49,38900.0,Retired,1,704,210
30418,38,30700.0,Employed,4,717,92
30419,60,63100.0,Employed,1,787,198
30420,63,37600.0,Student,4,594,286
30421,42,48500.0,Employed,4,814,55
30422,63,48200.0,Student,3,668,427
30423,34,44000.0,Employed,4,756,93
30424,34,23000.0,Employed,3,591,85
30425,68,14200.0,Unemployed,4,629,202
30426,56,82500.0,Employed,2,850,167
30427,23,82000.0,Employed,3,801,21
30428,59,18100.0,Employed,1,708,380
30429,38,63600.0,Student,4,653,86
30430,36,57600.0,Employed,2,616,132
30431,45,29900.0,Employed,2,597,158
30432,46,81500.0,Employed,4,616,82
30433,71,99800.0,Unknown,1,728,296
30434,45,87300.0,Unknown,2,735,64
30435,37,54700.0,Employed,4,787,117
30436,65,91800.0,Retired,3,738,343
30437,51,38200.0,Employed,1,708,150
30438,21,49400.0,Employed,1,808,13
30439,57,67500.0,Retired,4,774,90
30440,49,109000.0,Employed,4,667,126
30441,53,49900.0,Self-Employed,2,850,152
30442,31,38500.0,Employed,4,692,51
30443,48,26000.0,Self-Employed,4,591,199
30444,57,84100.0,Self-Employed,3,761,129
30445,59,62900.0,Self-Employed,2,801,351
30446,59,38700.0,Self-Employed,3,752,142
30447,77,86400.0,Employed,4,674,331
30448,49,47200.0,Employed,4,719,281
30449,45,29800.0,Employed,2,637,221
30450,51,101000.0,Employed,1,779,192
30451,39,20900.0,Retired,2,651,118
30452,38,56200.0,Unemployed,2,660,48
30453,60,54600.0,Employed,4,687,386
30454,38,25200.0,Employed,4,671,50
30455,63,67200.0,Employed,2,687,319
30456,63,42500.0,Employed,2,722,333
30457,75,54700.0,Employed,1,781,480
30458,28,79300.0,Employed,4,644,23
30459,41,58900.0,Unemployed,2,733,218
30460,64,19000.0,Unknown,2,679,167
30461,45,42200.0,Student,2,731,66
30462,58,42900.0,Employed,4,678,92
30463,62,99800.0,Retired,3,743,156
30464,71,64800.0,Employed,4,849,166
30465,33,54700.0,Employed,1,607,82
30466,35,82200.0,Employed,1,808,96
30467,47,113800.0,Employed,3,784,90
30468,49,106100.0,Employed,2,712,76
30469,72,76800.0,Student,2,701,376
30470,23,43700.0,Employed,1,584,24
30471,34,63000.0,Student,3,675,40
30472,73,59400.0,Employed,2,727,480
30473,56,54700.0,Unemployed,4,798,279
30474,59,44300.0,Employed,4,570,134
30475,35,78100.0,Employed,2,686,50
30476,56,57800.0,Self-Employed,3,741,97
30477,42,63700.0,Student,2,792,163
30478,62,33800.0,Employed,3,571,275
30479,26,44300.0,Employed,3,682,68
30480,37,64100.0,Unemployed,3,786,100
30481,57,52300.0,Unknown,4,732,191
30482,55,19600.0,Self-Employed,3,710,139
30483,68,34000.0,Employed,3,724,280
30484,66,68500.0,Employed,4,628,347
30485,21,96400.0,Retired,1,661,20
30486,26,45100.0,Employed,4,728,53
30487,41,42800.0,Employed,2,649,138
30488,75,97400.0,Employed,4,834,221
30489,48,55100.0,Self-Employed,4,726,151
30490,71,83600.0,Employed,1,716,474
30491,24,43400.0,Employed,2,652,40
30492,75,50500.0,Unemployed,1,782,390
30493,24,71800.0,Employed,2,688,32
30494,67,79800.0,Employed,4,653,350
30495,70,51600.0,Employed,3,673,278
30496,37,31600.0,Employed,4,694,149
30497,38,24800.0,Self-Employed,2,633,50
30498,54,28100.0,Retired,1,594,323
30499,62,43500.0,Student,4,656,280
30500,27,54700.0,Retired,2,684,18
30501,34,24500.0,Retired,3,498,34
30502,63,28300.0,Employed,2,791,326
30503,67,69900.0,Employed,4,701,132
30504,29,102700.0,Employed,1,739,48
30505,71,97600.0,Retired,4,759,113
30506,70,26000.0,Employed,1,652,384
30507,70,71100.0,Student,3,669,408
30508,34,79600.0,Employed,1,645,41
30509,59,54700.0,Employed,1,702,245
30510,30,54700.0,Retired,4,724,65
30511,32,59700.0,Employed,2,662,104
30512,25,62100.0,Employed,4,701,31
30513,49,65200.0,Employed,2,648,268
30514,61,79900.0,Self-Employed,1,788,308
30515,32,56600.0,Self-Employed,2,718,83
30516,31,38600.0,Employed,4,670,56
30517,36,42700.0,Employed,3,735,156
30518,32,36200.0,Employed,3,591,61
30519,68,48100.0,Employed,1,648,317
30520,30,65600.0,Employed,2,566,86
30521,36,36900.0,Employed,1,679,93
30522,38,85200.0,Employed,2,651,149
30523,32,32900.0,Student,3,705,40
30524,74,66300.0,Unemployed,3,740,480
30525,32,74800.0,Employed,1,760,71
30526,48,67100.0,Employed,1,673,213
30527,53,24300.0,Employed,1,661,254
30528,35,55200.0,Employed,1,679,96
30529,47,39200.0,Self-Employed,3,616,123
30530,30,28100.0,Employed,3,619,43
30531,48,60600.0,Unknown,2,620,141
30532,22,28000.0,Employed,3,633,13
30533,46,60700.0,Employed,1,680,89
30534,41,102600.0,Self-Employed,1,717,181
30535,40,60800.0,Employed,4,725,186
30536,27,45300.0,Employed,2,655,40
30537,77,56800.0,Retired,2,707,291
30538,22,74200.0,Employed,4,749,24
30539,29,44200.0,Employed,1,653,63
30540,26,40600.0,Unemployed,1,626,52
30541,76,40000.0,Employed,1,725,325
30542,39,35400.0,Self-Employed,2,685,92
30543,45,81000.0,Employed,4,791,167
30544,63,46700.0,Employed,3,625,217
30545,23,63400.0,Employed,4,752,40
30546,24,66100.0,Employed,3,762,21
30547,31,33300.0,Self-Employed,4,669,75
30548,59,40000.0,Self-Employed,3,681,330
30549,76,79000.0,Employed,3,714,129
30550,56,60300.0,Employed,1,670,339
30551,70,55000.0,Self-Employed,1,772,193
30552,71,73600.0,Self-Employed,3,750,480
30553,36,82400.0,Employed,2,628,40
30554,31,50300.0,Employed,4,703,68
30555,30,39400.0,Employed,1,755,71
30556,66,61900.0,Employed,3,665,194
30557,59,39800.0,Employed,1,755,342
30558,70,63500.0,Employed,2,785,148
30559,49,55100.0,Employed,1,643,96
30560,76,42200.0,Employed,1,690,136
30561,71,49900.0,Self-Employed,4,654,180
30562,67,50900.0,Retired,3,805,333
30563,66,81700.0,Unemployed,1,798,168
30564,28,34100.0,Retired,2,559,29
30565,63,40300.0,Employed,4,620,99
30566,74,51100.0,Employed,1,748,224
30567,37,67600.0,Employed,2,777,80
30568,67,81800.0,Unemployed,1,764,411
30569,40,59700.0,Employed,1,664,58
30570,33,71100.0,Retired,4,754,122
30571,62,97600.0,Unknown,3,769,222
30572,30,54700.0,Employed,4,595,56
30573,48,38200.0,Employed,1,718,182
30574,74,58400.0,Employed,4,724,480
30575,29,27500.0,Employed,3,667,98
30576,29,60600.0,Employed,3,707,95
30577,74,48500.0,Employed,3,705,413
30578,65,61500.0,Employed,1,792,293
30579,47,52600.0,Employed,3,757,215
30580,44,45400.0,Unknown,2,599,72
30581,75,67200.0,Employed,1,700,136
30582,62,54700.0,Retired,2,766,219
30583,72,45200.0,Unemployed,1,696,244
30584,26,30500.0,Employed,3,726,56
30585,51,65100.0,Retired,4,641,228
30586,62,33600.0,Student,4,774,88
30587,23,110800.0,Employed,4,678,40
30588,50,98600.0,Employed,1,736,164
30589,24,24300.0,Employed,2,566,36
30590,72,79600.0,Employed,3,729,449
30591,59,95500.0,Student,3,797,377
30592,31,39300.0,Self-Employed,2,688,90
30593,50,64700.0,Employed,2,739,130
30594,27,47500.0,Employed,4,654,65
30595,66,79800.0,Employed,3,742,392
30596,32,42000.0,Employed,1,576,58
30597,55,88900.0,Retired,1,757,72
30598,25,46700.0,Employed,2,723,37
30599,30,44200.0,Employed,2,772,55
30600,49,81500.0,Employed,2,738,448
30601,42,80300.0,Employed,1,705,151
30602,28,17600.0,Employed,2,605,29
30603,60,15500.0,Employed,2,549,142
30604,32,59900.0,Employed,4,705,91
30605,54,41700.0,Student,1,793,271
30606,67,32500.0,Self-Employed,3,773,321
30607,59,48300.0,Employed,1,680,200
30608,35,192800.0,Unknown,3,833,122
30609,34,28500.0,Employed,1,647,145
30610,33,76800.0,Employed,1,822,111
30611,57,40300.0,Retired,2,792,334
30612,59,29800.0,Employed,2,737,380
30613,50,42000.0,Employed,3,714,233
30614,43,54700.0,Student,3,618,198
30615,24,24500.0,Employed,2,578,16
30616,68,42700.0,Unknown,2,624,424
30617,58,34900.0,Employed,2,718,194
30618,57,53200.0,Employed,4,686,225
30619,26,54000.0,Employed,1,626,34
30620,37,36800.0,Employed,4,801,62
30621,38,69900.0,Employed,2,763,177
30622,55,41800.0,Self-Employed,4,703,345
30623,65,54600.0,Employed,2,740,330
30624,70,22500.0,Employed,2,670,135
30625,50,57300.0,Retired,4,677,158
30626,41,146900.0,Student,3,683,88
30627,44,77200.0,Employed,1,746,217
30628,62,53500.0,Student,3,636,276
30629,39,31400.0,Employed,1,632,78
30630,44,112500.0,Employed,2,805,170
30631,65,54400.0,Employed,4,749,324
30632,51,41000.0,Employed,1,765,216
30633,47,40800.0,Unknown,2,779,187
30634,62,147100.0,Retired,2,635,151
30635,37,49700.0,Student,3,759,57
30636,24,60800.0,Employed,3,722,25
30637,65,53400.0,Unknown,1,766,99
30638,46,52800.0,Retired,1,633,90
30639,39,43700.0,Unemployed,4,616,196
30640,26,94900.0,Retired,1,740,16
30641,73,61500.0,Employed,4,664,380
30642,62,30700.0,Employed,3,648,219
30643,36,62400.0,Employed,1,660,57
30644,55,53500.0,Employed,1,593,240
30645,47,64800.0,Employed,4,791,155
30646,39,54700.0,Student,1,628,181
30647,38,41300.0,Employed,4,682,116
30648,25,74500.0,Employed,2,704,20
30649,76,140600.0,Self-Employed,2,714,442
30650,73,26100.0,Student,3,565,480
30651,70,61800.0,Employed,4,694,426
30652,38,41300.0,Self-Employed,2,612,72
30653,77,40500.0,Employed,3,689,235
30654,36,19800.0,Employed,1,572,37
30655,67,69300.0,Employed,4,809,258
30656,26,40300.0,Retired,3,668,37
30657,38,41200.0,Unemployed,2,610,157
30658,53,96100.0,Self-Employed,4,697,75
30659,76,54700.0,Retired,2,675,227
30660,36,42000.0,Employed,4,609,48
30661,45,29700.0,Employed,4,658,127
30662,69,39500.0,Unemployed,2,684,247
30663,47,105600.0,Unemployed,1,748,144
30664,59,75300.0,Employed,1,766,359
30665,44,96300.0,Employed,4,709,145
30666,21,54700.0,Employed,3,618,20
30667,37,61700.0,Employed,2,642,65
30668,53,89600.0,Unemployed,4,648,123
30669,22,63800.0,Employed,3,707,31
30670,34,105500.0,Student,2,761,37
30671,75,72700.0,Unemployed,3,692,480
30672,21,48900.0,Retired,2,795,27
30673,35,18000.0,Unemployed,4,592,35
30674,56,54700.0,Employed,1,770,141
30675,53,73200.0,Self-Employed,3,793,66
30676,32,86100.0,Employed,1,721,69
30677,24,34700.0,Employed,2,740,48
30678,72,59100.0,Employed,4,716,187
30679,52,27200.0,Employed,1,638,174
30680,53,27100.0,Student,3,604,99
30681,24,54700.0,Employed,2,753,17
30682,32,90800.0,Employed,1,670,52
30683,25,89500.0,Self-Employed,4,756,33
30684,76,74200.0,Employed,1,737,154
30685,64,146400.0,Employed,3,710,124
30686,52,46700.0,Unknown,1,700,99
30687,59,85700.0,Employed,2,650,292
30688,30,28100.0,Employed,1,625,72
30689,77,14900.0,Employed,3,673,480
30690,50,44500.0,Self-Employed,1,766,213
30691,50,52300.0,Unemployed,1,674,284
30692,75,67400.0,Employed,2,689,380
30693,26,46000.0,Retired,4,802,65
30694,45,63700.0,Student,3,793,144
30695,26,109500.0,Employed,2,776,56
30696,45,75500.0,Employed,2,758,245
30697,36,37000.0,Self-Employed,3,650,36
30698,47,17600.0,Self-Employed,2,699,56
30699,61,35500.0,Unemployed,3,660,192
30700,36,95600.0,Unemployed,1,769,126
30701,23,39400.0,Student,2,711,16
30702,30,69100.0,Employed,1,699,71
30703,61,76900.0,Student,3,754,258
30704,53,54500.0,Employed,2,697,173
30705,76,58600.0,Employed,1,629,312
30706,71,44400.0,Employed,2,661,302
30707,30,138700.0,Employed,3,654,109
30708,62,37600.0,Retired,3,806,336
30709,26,82900.0,Employed,1,628,49
30710,26,72800.0,Self-Employed,1,677,61
30711,66,77500.0,Employed,3,689,453
30712,43,50900.0,Student,2,753,113
30713,77,31400.0,Unknown,2,629,480
30714,21,29200.0,Student,3,717,27
30715,49,54700.0,Self-Employed,2,613,112
30716,38,62200.0,Employed,3,798,187
30717,77,91200.0,Unknown,1,774,457
30718,59,65900.0,Employed,4,660,263
30719,64,65500.0,Employed,1,692,210
30720,37,83800.0,Employed,4,660,167
30721,71,23400.0,Student,1,625,352
30722,68,21900.0,Retired,4,611,357
30723,65,29200.0,Employed,3,582,292
30724,48,83200.0,Employed,3,710,287
30725,73,24400.0,Employed,4,573,307
30726,59,57000.0,Student,1,746,174
30727,24,32900.0,Employed,3,690,17
30728,71,64100.0,Employed,3,800,303
30729,22,46200.0,Retired,1,695,15
30730,59,64000.0,Employed,1,802,119
30731,35,43500.0,Self-Employed,2,600,135
30732,72,82500.0,Employed,3,717,480
30733,62,111800.0,Unknown,3,791,382
30734,67,104100.0,Employed,1,709,299
30735,60,48800.0,Self-Employed,4,738,132
30736,53,54700.0,Employed,2,577,136
30737,70,65100.0,Employed,1,650,299
30738,37,127600.0,Unemployed,3,712,42
30739,51,54200.0,Self-Employed,4,731,151
30740,37,76500.0,Unemployed,4,823,136
30741,27,71500.0,Employed,3,679,84
30742,70,84300.0,Unknown,1,678,93
30743,49,97600.0,Self-Employed,4,698,136
30744,24,27400.0,Employed,2,641,49
30745,68,38400.0,Employed,4,662,467
30746,74,61800.0,Employed,1,731,118
30747,58,99100.0,Employed,4,782,148
30748,39,91900.0,Employed,3,767,56
30749,69,58200.0,Employed,4,765,441
30750,63,91000.0,Employed,3,796,321
30751,37,43400.0,Employed,4,704,154
30752,39,36500.0,Student,2,672,80
30753,77,33600.0,Retired,2,624,480
30754,75,57000.0,Student,1,749,419
30755,59,48900.0,Student,1,680,261
30756,23,77600.0,Retired,4,702,18
30757,34,66700.0,Employed,4,749,77
30758,41,54600.0,Unemployed,3,674,122
30759,51,57000.0,Unknown,2,683,181
30760,70,49300.0,Employed,1,627,233
30761,69,26700.0,Retired,1,631,436
30762,36,30700.0,Employed,2,649,52
30763,27,71600.0,Employed,1,758,19
30764,36,49100.0,Employed,4,718,167
30765,34,28700.0,Retired,1,564,132
30766,72,111100.0,Self-Employed,1,748,465
30767,21,105200.0,Self-Employed,3,733,18
30768,68,101700.0,Self-Employed,3,659,410
30769,58,69000.0,Employed,3,703,382
30770,27,57200.0,Self-Employed,3,618,69
30771,60,56800.0,Student,4,738,365
30772,54,60400.0,Employed,2,663,213
30773,21,65000.0,Employed,2,666,9
30774,33,70900.0,Employed,3,700,44
30775,40,65100.0,Employed,1,809,87
30776,33,14000.0,Retired,4,575,131
30777,53,93900.0,Employed,2,691,323
30778,56,61900.0,Student,4,785,331
30779,30,27600.0,Employed,1,639,78
30780,28,55200.0,Retired,2,656,43
30781,58,65300.0,Employed,4,731,327
30782,47,26900.0,Unemployed,2,674,264
30783,36,39100.0,Employed,1,662,85
30784,35,31600.0,Employed,1,623,153
30785,23,31900.0,Employed,3,702,26
30786,69,76800.0,Unemployed,2,743,387
30787,68,44700.0,Unknown,2,759,449
30788,52,58100.0,Self-Employed,1,719,167
30789,40,74000.0,Self-Employed,1,691,188
30790,33,42400.0,Employed,4,688,75
30791,38,74700.0,Employed,1,709,121
30792,73,110900.0,Self-Employed,4,728,453
30793,26,73300.0,Employed,4,624,69
30794,67,77200.0,Employed,2,704,429
30795,38,77400.0,Retired,4,693,185
30796,36,62400.0,Employed,2,752,143
30797,67,86400.0,Student,4,687,467
30798,75,35800.0,Self-Employed,3,689,454
30799,77,59100.0,Employed,3,598,406
30800,36,62300.0,Employed,2,850,137
30801,54,54700.0,Employed,1,740,264
30802,37,161700.0,Employed,4,746,34
30803,32,47100.0,Self-Employed,3,663,30
30804,42,24000.0,Self-Employed,1,577,82
30805,24,50900.0,Self-Employed,3,688,33
30806,30,73900.0,Employed,3,680,94
30807,54,37900.0,Retired,3,572,258
30808,60,56500.0,Employed,3,726,156
30809,36,50500.0,Self-Employed,1,662,148
30810,52,54200.0,Self-Employed,3,783,282
30811,64,44500.0,Employed,2,793,413
30812,71,98000.0,Self-Employed,4,845,277
30813,53,148300.0,Employed,4,750,211
30814,34,35500.0,Employed,4,596,133
30815,61,32000.0,Employed,2,621,409
30816,30,41800.0,Unknown,1,731,61
30817,28,95100.0,Self-Employed,4,850,94
30818,41,47500.0,Retired,4,811,205
30819,39,62300.0,Self-Employed,2,656,45
30820,29,33600.0,Employed,2,631,36
30821,23,110300.0,Employed,3,779,17
30822,74,52900.0,Employed,1,724,113
30823,59,64000.0,Student,4,731,233
30824,61,40300.0,Employed,4,698,102
30825,24,33200.0,Employed,2,659,22
30826,66,58600.0,Employed,3,698,191
30827,41,55900.0,Employed,2,652,148
30828,63,85600.0,Self-Employed,3,750,417
30829,48,25700.0,Employed,2,600,69
30830,34,33800.0,Employed,4,704,99
30831,35,38200.0,Employed,3,710,153
30832,29,53500.0,Employed,3,664,104
30833,68,35600.0,Employed,2,632,192
30834,45,51900.0,Self-Employed,2,669,102
30835,65,43800.0,Employed,1,674,169
30836,68,55700.0,Unknown,1,791,161
30837,30,35900.0,Employed,1,540,70
30838,39,54700.0,Employed,4,733,81
30839,28,57400.0,Unemployed,2,826,56
30840,21,54700.0,Employed,2,661,8
30841,77,88100.0,Self-Employed,3,740,480
30842,58,54700.0,Employed,3,724,150
30843,46,94600.0,Student,4,758,221
30844,32,47800.0,Employed,3,611,36
30845,54,130300.0,Employed,1,649,199
30846,51,78000.0,Unemployed,2,740,280
30847,33,33600.0,Student,4,516,35
30848,21,36200.0,Employed,3,658,15
30849,47,58400.0,Unknown,3,802,197
30850,50,82100.0,Employed,2,728,250
30851,66,53000.0,Employed,4,766,322
30852,43,34700.0,Employed,1,670,113
30853,26,71400.0,Employed,1,741,33
30854,71,36200.0,Employed,1,649,419
30855,44,61900.0,Employed,3,752,77
30856,62,54700.0,Employed,3,774,110
30857,23,27000.0,Employed,3,553,19
30858,23,109900.0,Retired,4,737,36
30859,22,49600.0,Employed,4,730,28
30860,66,34400.0,Self-Employed,1,644,295
30861,34,52900.0,Employed,2,572,58
30862,66,27000.0,Employed,1,514,187
30863,74,71100.0,Unknown,2,707,355
30864,58,84000.0,Retired,2,684,92
30865,77,206100.0,Unemployed,3,795,480
30866,73,63000.0,Employed,2,774,480
30867,62,43000.0,Employed,3,686,102
30868,66,64500.0,Retired,4,823,431
30869,55,107700.0,Employed,4,614,185
30870,33,64600.0,Employed,3,718,84
30871,26,72800.0,Retired,4,691,45
30872,42,75400.0,Employed,2,739,174
30873,48,68900.0,Employed,4,686,283
30874,40,28300.0,Employed,3,656,132
30875,26,26000.0,Unknown,4,679,48
30876,49,27000.0,Employed,4,650,283
30877,49,32100.0,Employed,3,690,213
30878,75,37300.0,Unemployed,3,597,175
30879,75,140100.0,Retired,2,755,480
30880,56,41100.0,Employed,2,674,96
30881,69,62100.0,Student,2,831,475
30882,38,47200.0,Unknown,3,775,170
30883,76,66400.0,Retired,3,848,190
30884,74,62400.0,Employed,4,678,156
30885,28,28700.0,Unknown,1,735,62
30886,60,75200.0,Retired,1,707,382
30887,47,40200.0,Employed,4,784,159
30888,36,37900.0,Unknown,2,699,126
30889,44,47000.0,Employed,4,784,82
30890,72,86400.0,Unemployed,2,738,117
30891,73,45500.0,Retired,2,724,270
30892,40,55300.0,Self-Employed,1,640,65
30893,47,65500.0,Unemployed,3,850,61
30894,50,62000.0,Unemployed,4,677,59
30895,62,63400.0,Student,3,616,223
30896,48,29200.0,Employed,2,777,141
30897,43,56900.0,Employed,3,767,179
30898,73,39900.0,Self-Employed,1,487,374
30899,42,24200.0,Employed,2,757,158
30900,36,42400.0,Retired,2,628,119
30901,39,41900.0,Employed,1,711,72
30902,39,200300.0,Employed,1,786,175
30903,52,86400.0,Employed,4,774,65
30904,58,81100.0,Employed,1,644,173
30905,28,42000.0,Retired,3,799,29
30906,71,55000.0,Unknown,1,610,401
30907,35,165400.0,Student,1,791,96
30908,27,37800.0,Employed,1,647,29
30909,59,64200.0,Self-Employed,2,657,139
30910,32,117600.0,Unemployed,2,834,72
30911,63,41900.0,Student,1,625,160
30912,75,64900.0,Employed,4,684,219
30913,60,57000.0,Employed,1,650,366
30914,65,39200.0,Employed,2,622,219
30915,49,78000.0,Employed,4,744,92
30916,40,32100.0,Employed,3,558,99
30917,55,79900.0,Employed,4,728,327
30918,41,64700.0,Unemployed,2,739,101
30919,70,89300.0,Employed,1,708,288
30920,47,50000.0,Unknown,3,698,76
30921,49,65600.0,Retired,3,705,72
30922,59,90800.0,Self-Employed,4,740,203
30923,31,27100.0,Employed,4,673,26
30924,52,32300.0,Self-Employed,1,670,310
30925,63,75500.0,Employed,4,674,94
30926,65,84700.0,Retired,4,743,262
30927,33,54800.0,Employed,3,667,67
30928,24,75100.0,Employed,4,701,14
30929,32,43600.0,Employed,4,730,76
30930,67,104300.0,Self-Employed,4,783,178
30931,36,50500.0,Employed,3,659,124
30932,24,54700.0,Employed,1,635,11
30933,55,107000.0,Retired,4,763,289
30934,71,86800.0,Student,4,740,153
30935,33,42100.0,Employed,1,659,100
30936,23,40700.0,Employed,1,614,46
30937,28,66200.0,Employed,1,733,66
30938,28,32200.0,Employed,3,613,59
30939,32,59300.0,Employed,2,762,76
30940,31,47400.0,Employed,1,714,77
30941,57,62500.0,Employed,4,654,204
30942,33,20800.0,Employed,3,616,94
30943,52,37000.0,Employed,1,619,236
30944,43,60200.0,Employed,2,682,65
30945,58,91500.0,Employed,4,708,379
30946,58,53700.0,Employed,1,791,296
30947,54,77700.0,Student,3,700,265
30948,71,30700.0,Employed,2,678,288
30949,32,42000.0,Employed,2,730,53
30950,50,62700.0,Employed,1,840,71
30951,43,52300.0,Unemployed,3,820,150
30952,51,78200.0,Employed,1,733,98
30953,28,45000.0,Employed,2,660,22
30954,39,47300.0,Employed,3,617,191
30955,74,81100.0,Employed,4,713,480
30956,66,46100.0,Employed,4,731,299
30957,45,36000.0,Unknown,2,707,132
30958,27,62000.0,Employed,3,682,42
30959,57,36800.0,Employed,1,600,167
30960,38,99700.0,Self-Employed,2,690,115
30961,39,23100.0,Employed,1,669,80
30962,26,43800.0,Employed,2,556,34
30963,37,109000.0,Retired,1,569,147
30964,33,125500.0,Self-Employed,3,840,122
30965,22,47200.0,Employed,3,694,32
30966,54,92200.0,Employed,4,778,86
30967,76,54700.0,Employed,2,838,480
30968,28,40500.0,Retired,4,674,22
30969,23,61000.0,Unknown,3,752,26
30970,26,34000.0,Employed,2,771,14
30971,52,27600.0,Self-Employed,2,667,68
30972,68,74200.0,Employed,2,681,250
30973,38,67800.0,Employed,4,714,139
30974,27,29500.0,Employed,1,662,81
30975,26,54700.0,Employed,4,599,16
30976,55,33000.0,Employed,4,769,118
30977,41,54700.0,Unknown,1,658,153
30978,41,43800.0,Employed,3,762,210
30979,34,72300.0,Employed,3,815,134
30980,72,47900.0,Employed,3,733,185
30981,42,30300.0,Employed,1,647,106
30982,61,124800.0,Retired,3,730,252
30983,63,72600.0,Employed,4,624,186
30984,24,74300.0,Employed,3,739,10
30985,35,68400.0,Employed,4,655,61
30986,72,91700.0,Self-Employed,4,637,427
30987,71,72800.0,Employed,2,802,361
30988,44,66500.0,Employed,4,729,238
30989,29,53700.0,Employed,3,671,22
30990,37,43000.0,Employed,1,681,180
30991,75,54700.0,Employed,4,762,146
30992,59,50800.0,Unknown,4,656,86
30993,25,52600.0,Employed,1,655,26
30994,61,68100.0,Self-Employed,1,639,83
30995,29,62200.0,Retired,3,657,34
30996,38,33400.0,Employed,2,590,79
30997,48,60000.0,Employed,3,711,208
30998,41,33700.0,Student,1,727,126
30999,60,62200.0,Self-Employed,2,718,380
31000,29,72000.0,Employed,2,744,39
31001,70,134000.0,Employed,1,777,321
31002,54,72800.0,Unknown,1,707,238
31003,38,77700.0,Employed,3,780,154
31004,75,37200.0,Employed,1,643,300
31005,48,69900.0,Retired,3,632,263
31006,44,32700.0,Employed,3,679,49
31007,22,84500.0,Self-Employed,1,734,12
31008,77,37800.0,Employed,1,626,428
31009,69,38300.0,Employed,2,729,464
31010,31,71800.0,Retired,1,782,109
31011,75,129200.0,Student,2,850,480
31012,66,94500.0,Employed,3,733,246
31013,44,46000.0,Employed,3,736,247
31014,73,38600.0,Employed,1,775,302
31015,52,45900.0,Employed,3,694,89
31016,60,60800.0,Unknown,4,743,338
31017,31,49400.0,Employed,1,656,66
31018,27,31600.0,Student,4,691,17
31019,51,99000.0,Unemployed,3,824,88
31020,39,95300.0,Employed,3,731,168
31021,76,142200.0,Employed,4,850,456
31022,25,23600.0,Unknown,1,656,46
31023,64,40500.0,Employed,4,756,97
31024,55,63100.0,Self-Employed,3,801,134
31025,71,59900.0,Employed,1,658,123
31026,77,49900.0,Retired,4,671,275
31027,70,54700.0,Student,1,631,366
31028,42,34200.0,Employed,1,666,82
31029,60,142900.0,Employed,3,845,355
31030,30,26800.0,Unemployed,2,560,47
31031,48,27200.0,Retired,4,706,285
31032,36,30600.0,Employed,1,650,158
31033,35,56700.0,Employed,4,717,62
31034,53,49400.0,Self-Employed,1,736,152
31035,28,60800.0,Employed,4,701,48
31036,53,40700.0,Employed,4,724,233
31037,43,55900.0,Employed,3,693,89
31038,34,54700.0,Student,3,751,152
31039,53,113600.0,Employed,4,830,259
31040,63,129300.0,Retired,1,745,163
31041,55,52600.0,Retired,1,719,263
31042,26,73500.0,Employed,1,706,64
31043,53,60100.0,Retired,2,688,233
31044,56,80000.0,Employed,1,695,134
31045,59,68000.0,Employed,2,687,313
31046,45,75400.0,Unknown,2,850,162
31047,26,73500.0,Employed,1,632,19
31048,28,61100.0,Self-Employed,1,708,51
31049,39,56200.0,Self-Employed,3,672,41
31050,57,90800.0,Self-Employed,2,662,352
31051,63,54700.0,Self-Employed,3,743,307
31052,59,44100.0,Employed,2,749,328
31053,38,26200.0,Self-Employed,4,586,150
31054,46,65900.0,Employed,4,665,194
31055,23,54700.0,Employed,3,629,45
31056,66,27000.0,Employed,3,722,419
31057,41,40400.0,Retired,4,775,159
31058,50,77500.0,Employed,2,688,174
31059,46,51000.0,Unemployed,1,640,238
