cardholder_id,age,annual_income,employment_status,region_id,fico_origination,credit_history_months
29963,46,"$57,200.00",Employed,3,556,157
29964,62,73000,SELF-EMPLOYED,1,629,163
29965,39,"$127,300.00",Employed,2,521,201
29966,73,227200,Student,1,774,465
29967,63,"$44,400.00",EMPLOYED,4,442,430
29968,57,83300,Student,3,527,371
29969,66,40700,EMPLOYED,1,656,444
29970,70,"$56,300.00",Employed,2,627,291
29971,62,39200,Self-Employed,1,478,326
29972,68,"$125,400.00",Employed,2,537,129
29973,61,"$64,200.00",Employed,3,549,224
29974,70,"$68,000.00",Retired,1,528,450
29975,26,51200,SELF-EMPLOYED,2,613,41
29976,40,62900.00,Unemployed,4,562,85
29977,71,"$71,900.00",Employed,1,485,360
29978,48,"$40,300.00",,1,591,220
29979,21,22900,EMPLOYED,4,430,11
29980,69,"$32,700.00",Employed,1,507,235
29981,58,"$27,600.00",Retired,1,490,192
29982,72,65500,Employed,3,699,430
29983,21,33900.00,employed,4,464,10
29984,29,"$78,800.00",student,2,572,94
29985,50,61600,EMPLOYED,3,535,105
29986,31,"$22,400.00",STUDENT,3,513,98
29987,50,"$45,900.00",Employed,3,588,146
29988,40,20400.00,Employed,4,482,104
29989,32,30700,Unemployed,1,512,121
29990,64,46800.00,Retired,3,598,211
29991,23,"$32,300.00",Employed,4,596,34
29992,70,139200.00,Employed,3,668,167
29993,29,71000,Employed,1,618,97
29994,54,48400,,4,539,331
29995,77,116100,Employed,1,631,292
29996,27,32400,Employed,4,476,49
29997,73,51900,Self-Employed,4,528,186
29998,38,77300,Employed,4,583,162
29999,63,35200,employed,2,471,177
30000,69,"$80,800.00",employed,1,748,410
30001,34,"$59,100.00",Student,4,548,59
30002,40,69200,self-employed,2,583,70
30003,70,133800,Employed,3,654,480
30004,26,"$61,400.00",Student,2,545,56
30005,27,53200.00,Employed,1,613,45
30006,38,26800.00,EMPLOYED,4,553,95
30007,55,"$61,900.00",Retired,1,561,220
30008,66,47300,Employed,2,589,352
30009,53,52900,unemployed,4,630,151
30010,49,44500.00,EMPLOYED,1,570,166
30011,70,74300,Unemployed,2,607,341
30012,30,32600,Employed,4,626,72
30013,72,66000,retired,2,496,449
30014,38,33000.00,Employed,4,628,182
30015,36,23200,employed,4,484,116
30016,75,"$52,000.00",Self-Employed,3,531,449
30017,57,70000,EMPLOYED,2,622,358
30018,45,38200.00,employed,2,623,185
30019,39,56200.00,self-employed,4,521,117
30020,46,46200.00,Retired,3,544,70
30021,66,"$36,900.00",EMPLOYED,3,514,442
30022,29,"$65,200.00",Retired,4,591,100
30023,30,38000.00,Unemployed,1,431,44
30024,38,"$62,300.00",UNEMPLOYED,4,650,47
30025,48,28400,Employed,3,397,193
30026,67,"$62,700.00",Student,3,539,410
30027,33,68300.00,EMPLOYED,1,602,88
30028,65,"$68,500.00",Self-Employed,3,578,345
30029,72,89700,Employed,2,604,169
30030,45,72400,unemployed,4,590,51
30031,75,"$69,400.00",Employed,2,603,168
30032,71,"$87,500.00",Student,4,593,477
30033,66,49600,EMPLOYED,4,681,180
30034,42,67700,Employed,2,489,92
30035,38,53200.00,employed,4,605,165
30036,70,137000,Employed,4,534,218
30037,46,"$61,500.00",Unemployed,3,602,188
30038,22,27600.00,employed,4,559,14
30039,61,"$64,600.00",Employed,1,636,203
30040,40,34600,Employed,3,445,117
30041,74,83900,Employed,3,571,224
30042,69,83100,EMPLOYED,3,637,112
30043,26,"$38,100.00",Employed,3,499,20
30044,72,37600.00,Employed,4,527,384
30045,75,64400.00,Unemployed,3,512,303
30046,64,"$38,800.00",Employed,2,502,413
30047,36,35800.00,self-employed,4,500,162
30048,59,45600.00,Employed,4,503,206
30049,70,"$78,900.00",Retired,3,559,277
30050,67,"$30,200.00",Student,4,585,237
30051,45,38600,Employed,1,527,102
30052,61,"$169,600.00",employed,3,652,170
30053,42,,Employed,4,645,49
30054,35,89600,Employed,1,504,76
30055,59,"$58,300.00",EMPLOYED,3,615,275
30056,47,76600,Employed,4,598,212
30057,33,43400.00,Unemployed,4,522,33
30058,58,16900.00,Employed,4,637,339
30059,39,"$40,900.00",Employed,1,573,123
30060,54,"$45,300.00",Self-Employed,3,599,148
30061,41,54000,EMPLOYED,1,552,71
30062,71,74300.00,Employed,4,621,164
30063,69,"$124,800.00",Employed,3,699,352
30064,48,55600.00,Employed,2,615,263
30065,61,"$36,700.00",employed,1,485,146
30066,31,46800,Self-Employed,2,595,61
30067,77,81700,Retired,1,592,346
30068,33,49000,Student,4,506,113
30069,70,41500,Employed,2,524,266
30070,69,"$75,200.00",Employed,4,567,465
30071,31,"$30,600.00",Employed,2,588,92
30072,21,33000,Employed,2,505,13
30073,63,70000.00,,2,638,205
30074,70,41900,Employed,1,482,464
30075,61,49200,self-employed,3,571,259
30076,24,50000.00,Student,1,488,24
30077,57,"$55,700.00",employed,2,583,357
30078,43,"$34,800.00",Employed,1,506,128
30079,73,"$69,900.00",Employed,1,567,292
30080,66,38900,unemployed,1,519,441
30081,66,123400.00,Employed,1,575,416
30082,44,45000.00,Employed,3,588,230
30083,39,69500.00,Employed,1,577,182
30084,67,82000,Retired,1,559,408
30085,27,"$42,900.00",Self-Employed,4,482,34
30086,26,32400.00,Employed,4,557,20
30087,24,68900.00,Employed,2,520,11
30088,50,29100,,1,510,247
30089,25,"$28,100.00",self-employed,2,508,62
30090,54,73800,Employed,2,663,160
30091,30,"$46,500.00",Employed,3,583,33
30092,71,"$43,500.00",EMPLOYED,2,559,97
30093,45,"$43,300.00",Employed,4,563,135
30094,26,"$35,000.00",Unemployed,2,594,41
30095,60,153200,Self-Employed,3,700,358
30096,40,84000.00,EMPLOYED,3,518,97
30097,35,"$35,900.00",Employed,4,492,51
30098,58,49500.00,employed,3,538,123
30099,75,79400,Employed,4,491,174
30100,76,39300.00,Student,2,472,198
30101,45,42100,Self-Employed,3,483,82
30102,69,"$51,900.00",Employed,1,566,476
30103,32,34500.00,Employed,2,561,85
30104,69,97300.00,Retired,2,589,232
30105,74,43800,Employed,4,497,261
30106,50,52400,EMPLOYED,3,584,291
30107,50,58200,Employed,4,677,232
30108,53,114100,Student,3,659,211
30109,25,47900.00,Employed,2,567,20
30110,69,"$155,300.00",Employed,1,540,264
30111,63,49300,employed,4,510,417
30112,70,54000,Retired,4,552,447
30113,27,76600,Retired,3,540,43
30114,66,139300.00,employed,1,454,192
30115,41,"$47,300.00",Employed,4,535,216
30116,67,102800,,1,621,335
30117,77,89500,EMPLOYED,2,582,187
30118,71,42500,,1,565,480
30119,73,"$59,800.00",Employed,1,534,209
30120,27,"$49,400.00",,4,580,22
30121,39,33200,Employed,3,567,78
30122,37,"$56,500.00",EMPLOYED,2,608,148
30123,50,57300,EMPLOYED,3,522,156
30124,76,72100,Self-Employed,3,595,341
30125,60,59300.00,Employed,4,567,184
30126,52,41200.00,Unemployed,1,490,325
30127,66,176600,,1,650,377
30128,31,,Employed,2,566,67
30129,58,102300,Self-Employed,1,669,108
30130,49,67000,Self-Employed,3,642,252
30131,32,101200,Employed,4,566,116
30132,57,40000,Employed,4,545,268
30133,68,"$56,800.00",Employed,3,555,366
30134,68,48400.00,,2,508,148
30135,69,45900,EMPLOYED,1,484,320
30136,67,66500.00,Employed,2,648,279
30137,47,,Student,1,565,89
30138,23,"$26,000.00",employed,1,454,42
30139,76,53100.00,EMPLOYED,1,573,405
30140,46,45700,employed,4,542,235
30141,57,84400,Employed,4,563,288
30142,22,"$25,700.00",Employed,4,449,8
30143,71,"$47,500.00",Employed,3,543,241
30144,71,42700.00,Employed,1,583,265
30145,73,"$84,200.00",EMPLOYED,2,653,398
30146,30,"$39,800.00",Self-Employed,4,545,56
30147,69,95100,SELF-EMPLOYED,4,650,200
30148,56,"$55,400.00",retired,1,551,138
30149,29,63200,Employed,3,523,50
30150,53,"$92,000.00",Employed,4,588,117
30151,48,31900,,1,536,160
30152,56,50600.00,Employed,3,560,321
30153,25,"$60,200.00",Employed,2,575,25
30154,53,"$61,100.00",Employed,4,523,287
30155,59,,Employed,4,447,370
30156,61,78900,,3,617,275
30157,64,59600,STUDENT,2,638,425
30158,56,"$59,900.00",Employed,3,528,180
30159,60,"$52,000.00",employed,4,557,197
30160,26,14000.00,Self-Employed,4,357,27
30161,66,75100,Employed,2,607,371
30162,41,69500.00,Self-Employed,2,750,79
30163,52,46100,Employed,1,525,228
30164,52,28600,self-employed,3,508,146
30165,76,47900,Student,1,641,361
30166,39,82700,Self-Employed,4,588,162
30167,42,"$44,600.00",Employed,4,553,198
30168,64,"$58,900.00",RETIRED,4,614,315
30169,57,"$48,900.00",Employed,1,519,240
30170,39,"$60,900.00",EMPLOYED,1,506,70
30171,40,29400.00,Employed,4,502,191
30172,68,54000,student,1,522,456
30173,68,96900.00,Employed,2,488,425
30174,29,33600.00,Self-Employed,3,417,47
30175,43,"$47,500.00",Self-Employed,2,498,190
30176,64,"$93,600.00",Employed,1,704,184
30177,27,70400,Employed,4,601,81
30178,31,62700,Employed,2,605,86
30179,30,60700,Employed,1,613,99
30180,51,65600.00,Employed,2,581,311
30181,46,49000.00,Employed,4,486,117
30182,39,86800.00,,1,537,129
30183,28,"$40,900.00",Employed,1,420,56
30184,57,36300,employed,3,565,145
30185,67,"$31,600.00",employed,3,416,134
30186,33,"$39,100.00",employed,2,386,30
30187,58,42900,Employed,4,462,261
30188,66,42600.00,EMPLOYED,4,555,107
30189,52,32800.00,Retired,1,512,75
30190,53,"$66,200.00",Employed,4,545,267
30191,30,"$33,300.00",unemployed,1,457,78
30192,75,77700,Employed,2,644,308
30193,75,"$83,900.00",student,1,628,480
30194,61,183500,EMPLOYED,4,566,106
30195,72,"$48,900.00",Self-Employed,3,569,391
30196,55,52400,Employed,3,564,127
30197,58,"$40,700.00",Employed,4,595,351
30198,68,34900.00,Retired,3,568,174
30199,23,"$40,900.00",Employed,3,532,29
30200,33,36400.00,Employed,4,576,105
30201,32,30100,Retired,2,572,111
30202,57,"$63,200.00",,3,548,153
30203,34,"$32,000.00",EMPLOYED,2,481,35
30204,43,"$69,300.00",EMPLOYED,4,639,117
30205,49,80900,EMPLOYED,4,623,113
30206,63,39400,,1,455,254
30207,50,103700,Employed,2,676,168
30208,22,58900,Retired,4,603,22
30209,60,55600,EMPLOYED,3,527,183
30210,45,24300,Employed,1,567,230
30211,27,23300,Employed,2,411,29
30212,58,115700.00,Unemployed,4,551,265
30213,36,"$94,600.00",employed,4,557,109
30214,47,112200.00,Employed,3,643,233
30215,76,"$140,500.00",Unemployed,1,662,132
30216,34,"$96,100.00",Student,4,664,90
30217,71,66600,Self-Employed,3,643,480
30218,47,"$70,300.00",Employed,4,557,140
30219,74,44400.00,STUDENT,1,592,419
30220,69,66100.00,UNEMPLOYED,2,573,444
30221,68,82700.00,EMPLOYED,2,559,397
30222,32,72500,EMPLOYED,1,607,52
30223,66,,Employed,1,579,114
30224,41,"$21,400.00",Employed,4,441,171
30225,72,30400.00,Self-Employed,3,487,229
30226,77,"$75,700.00",Employed,3,589,117
30227,55,44900,employed,4,559,186
30228,73,"$81,300.00",Employed,4,584,480
30229,51,,EMPLOYED,2,524,69
30230,22,90800.00,Self-Employed,3,725,20
30231,70,39100.00,Retired,4,524,301
30232,51,107800,Employed,1,641,191
30233,23,24600,Employed,3,530,47
30234,24,"$65,100.00",Self-Employed,4,590,47
30235,62,38000.00,,3,580,309
30236,73,60000,Student,3,559,144
30237,60,"$93,200.00",Retired,4,638,310
30238,46,"$81,600.00",employed,4,569,249
30239,38,"$36,400.00",Employed,3,565,121
30240,44,"$41,000.00",Employed,2,510,50
30241,39,,Employed,4,472,199
30242,36,23300,Employed,2,578,59
30243,28,34700,Employed,4,504,22
30244,53,"$38,100.00",Employed,4,510,163
30245,33,26200,,1,557,110
30246,29,"$46,200.00",Employed,4,510,87
30247,36,51500,,3,593,164
30248,66,58400.00,Employed,4,554,304
30249,53,39000,Unemployed,4,605,327
30250,48,"$42,200.00",,2,443,135
30251,54,48700,Self-Employed,1,542,135
30252,53,80800,Unemployed,4,490,63
30253,49,40600,Employed,3,520,221
30254,68,27800,Employed,2,497,160
30255,62,50100,student,4,666,207
30256,31,42000,Employed,1,434,118
30257,67,28500,Employed,1,469,106
30258,30,42600,Employed,2,625,60
30259,25,"$33,500.00",Employed,2,568,59
30260,44,,Employed,3,568,229
30261,43,64900.00,Employed,4,644,154
30262,65,"$46,000.00",Unemployed,3,585,281
30263,60,72300.00,Employed,4,538,368
30264,24,"$43,200.00",STUDENT,3,617,30
30265,49,48900,Employed,3,514,60
30266,66,"$51,100.00",Retired,4,557,192
30267,62,53000.00,Unemployed,2,555,244
30268,49,29600,employed,3,578,245
30269,56,24800,Unemployed,3,519,362
30270,53,,Employed,4,633,201
30271,34,57000,Unemployed,1,572,97
30272,53,43800.00,Unemployed,4,543,67
30273,59,"$92,300.00",Employed,4,596,268
30274,24,"$180,100.00",Self-Employed,1,672,22
30275,60,29200.00,Retired,1,429,350
30276,35,"$51,100.00",Student,1,620,115
30277,21,66100,Employed,4,606,15
30278,64,"$28,000.00",Employed,4,471,192
30279,43,27000,Employed,1,574,165
30280,44,"$82,800.00",Employed,2,508,249
30281,56,55200.00,Employed,1,600,229
30282,52,40800,,1,637,83
30283,56,27000,EMPLOYED,2,492,248
30284,74,70000,Self-Employed,1,547,294
30285,58,30300,Student,4,572,277
30286,23,31200,EMPLOYED,3,432,30
30287,33,"$33,500.00",Employed,4,524,42
30288,46,"$46,700.00",,3,526,192
30289,47,33300.00,STUDENT,4,483,91
30290,41,,Retired,1,646,162
30291,31,78200,EMPLOYED,1,616,113
30292,27,"$54,200.00",Employed,4,456,65
30293,29,"$51,100.00",Unemployed,3,544,84
30294,75,73800,Employed,4,640,353
30295,43,33400,Employed,3,625,188
30296,75,"$71,500.00",,3,590,283
30297,40,64300.00,EMPLOYED,2,530,121
30298,38,33200,Retired,4,544,149
30299,48,71700,,4,581,148
30300,74,,employed,4,523,208
30301,53,"$62,900.00",Retired,2,597,218
30302,23,104600,Self-Employed,4,629,44
30303,36,55200,Employed,3,593,157
30304,76,40200.00,Self-Employed,4,455,210
30305,29,53800.00,Employed,1,469,25
30306,68,"$59,500.00",RETIRED,1,647,171
30307,73,"$36,600.00",Employed,1,541,328
30308,33,"$20,700.00",Employed,4,485,85
30309,52,54100,Employed,2,535,167
30310,55,,Employed,2,548,96
30311,66,90200.00,Retired,1,700,183
30312,66,66700,,2,490,280
30313,24,"$100,600.00",Employed,2,555,31
30314,39,"$57,200.00",EMPLOYED,1,634,175
30315,74,"$55,300.00",Employed,2,625,459
30316,41,58400.00,Employed,3,457,43
30317,35,"$37,400.00",Employed,1,454,51
30318,56,32000.00,Unemployed,1,574,102
30319,32,"$33,100.00",EMPLOYED,4,438,120
30320,29,"$40,900.00",STUDENT,4,513,81
30321,66,86700,EMPLOYED,2,567,162
30322,27,26200.00,Employed,2,579,66
30323,71,38600.00,Employed,3,528,295
30324,35,"$74,700.00",Student,3,618,114
30325,27,42800.00,Self-Employed,3,446,19
30326,63,"$53,100.00",Employed,4,517,249
30327,31,43200.00,Unemployed,3,663,100
30328,41,127200.00,EMPLOYED,2,591,140
30329,41,68600,Employed,1,660,188
30330,49,61700.00,Employed,1,483,161
30331,47,"$59,700.00",Self-Employed,3,513,222
30332,32,"$61,800.00",employed,2,607,134
30333,34,"$119,000.00",Employed,2,577,143
30334,32,"$43,400.00",Employed,2,578,38
30335,24,53500,employed,1,539,18
30336,58,57700.00,Self-Employed,4,729,314
30337,47,"$82,000.00",EMPLOYED,4,583,92
30338,27,"$108,300.00",Employed,3,697,66
30339,39,40600,RETIRED,2,575,123
30340,59,"$70,200.00",Student,3,585,207
30341,37,"$56,800.00",EMPLOYED,2,557,64
30342,43,28700,RETIRED,1,499,237
30343,63,"$89,900.00",Employed,4,582,290
30344,59,"$115,600.00",Employed,4,633,159
30345,60,83000,EMPLOYED,1,514,358
30346,42,40300.00,Student,1,554,201
30347,48,29800.00,EMPLOYED,2,528,98
30348,69,79200,Student,2,556,462
30349,70,36700,Self-Employed,3,555,409
30350,24,,Unemployed,1,486,18
30351,68,65000,employed,1,598,279
30352,71,"$83,300.00",Employed,1,693,123
30353,74,52000,Retired,4,565,154
30354,36,"$47,600.00",Student,2,565,125
30355,49,52300.00,Employed,4,575,181
30356,23,"$32,700.00",employed,1,482,29
30357,27,42400,Employed,3,560,39
30358,53,"$27,000.00",Self-Employed,3,377,179
30359,32,71500.00,Retired,2,536,49
30360,33,"$180,900.00",,3,731,134
30361,37,53900,Employed,3,600,175
30362,47,"$93,300.00",EMPLOYED,2,662,60
30363,29,45100,Self-Employed,3,450,49
30364,66,32000,EMPLOYED,2,540,155
30365,59,157600,Employed,4,671,386
30366,66,"$40,100.00",Employed,4,499,424
30367,73,92300.00,Employed,4,549,477
30368,55,62100,self-employed,2,559,353
30369,41,"$91,000.00",Unemployed,1,630,154
30370,76,,EMPLOYED,1,550,458
30371,53,33100,self-employed,3,501,163
30372,47,40500,Student,4,431,251
30373,44,155500,Employed,4,559,150
30374,23,"$57,100.00",Self-Employed,4,505,27
30375,75,"$161,600.00",Employed,1,537,327
30376,67,50000.00,EMPLOYED,4,521,263
30377,60,"$79,200.00",,1,598,297
30378,33,28900,Employed,1,515,60
30379,73,"$61,100.00",employed,3,596,448
30380,31,139100,Employed,1,584,111
30381,34,"$36,400.00",Retired,4,515,70
30382,24,36400,EMPLOYED,3,514,55
30383,37,76100,Employed,2,704,133
30384,39,55700,EMPLOYED,1,587,201
30385,66,137800,Employed,2,716,126
30386,39,"$47,400.00",Employed,3,570,198
30387,75,62600,Self-Employed,4,558,414
30388,38,"$60,700.00",Employed,4,620,54
30389,50,34100,EMPLOYED,4,573,197
30390,54,31300,EMPLOYED,1,491,333
30391,68,31700,,4,496,301
30392,63,"$14,000.00",Self-Employed,2,351,291
30393,70,"$57,400.00",EMPLOYED,1,689,102
30394,74,"$33,700.00",Retired,3,479,256
30395,27,39400,Unemployed,2,562,48
30396,26,79200.00,Self-Employed,2,602,53
30397,46,35500,,3,488,251
30398,29,69200.00,Employed,4,602,102
30399,49,"$27,000.00",Student,3,488,264
30400,54,41200.00,Employed,4,618,105
30401,36,"$114,300.00",Self-Employed,3,648,45
30402,26,"$41,300.00",Unemployed,4,557,55
30403,75,108300,Employed,1,707,246
30404,42,154500,Employed,1,737,198
30405,68,49000,Employed,4,653,283
30406,56,41900,STUDENT,4,685,139
30407,58,21600.00,self-employed,4,548,239
30408,65,66700,UNEMPLOYED,4,633,267
30409,36,61900,Employed,2,610,169
30410,33,"$73,000.00",Retired,3,677,82
30411,77,"$114,300.00",Retired,1,634,374
30412,59,36100,Employed,2,519,87
30413,37,121700,Employed,1,697,142
30414,57,50000,Employed,4,673,255
30415,43,63300,Employed,2,586,99
30416,69,57600,Employed,1,638,480
30417,49,38900,Retired,1,556,210
30418,38,"$30,700.00",Employed,4,564,92
30419,60,"$63,100.00",Employed,1,644,198
30420,63,37600,Student,4,451,286
30421,42,48500.00,Employed,4,665,55
30422,63,"$48,200.00",STUDENT,3,527,427
30423,34,"$44,000.00",employed,4,607,93
30424,34,"$23,000.00",Employed,3,439,85
30425,68,"$14,200.00",Unemployed,4,466,202
30426,56,82500,Employed,2,717,167
30427,23,82000,Employed,3,662,21
30428,59,"$18,100.00",Employed,1,546,380
30429,38,63600.00,student,4,517,86
30430,36,57600,Employed,2,479,132
30431,45,29900.00,Employed,2,450,158
30432,46,"$81,500.00",Employed,4,487,82
30433,71,"$99,800.00",,1,597,296
30434,45,"$87,300.00",,2,600,64
30435,37,,Employed,4,655,117
30436,65,91800,Retired,3,605,343
30437,51,38200,Employed,1,560,150
30438,21,49400,Employed,1,659,13
30439,57,"$67,500.00",Retired,4,632,90
30440,49,109000,Employed,4,539,126
30441,53,"$49,900.00",SELF-EMPLOYED,2,704,152
30442,31,38500,Employed,4,545,51
30443,48,"$26,000.00",SELF-EMPLOYED,4,442,199
30444,57,84100,Self-Employed,3,624,129
30445,59,"$62,900.00",Self-Employed,2,658,351
30446,59,38700,Self-Employed,3,601,142
30447,77,"$86,400.00",Employed,4,543,331
30448,49,47200,Employed,4,574,281
30449,45,29800.00,Employed,2,488,221
30450,51,101000,Employed,1,645,192
30451,39,"$20,900.00",retired,2,494,118
30452,38,56200.00,Unemployed,2,521,48
30453,60,54600,Employed,4,547,386
30454,38,25200,Employed,4,516,50
30455,63,"$67,200.00",Employed,2,550,319
30456,63,"$42,500.00",Employed,2,575,333
30457,75,,Employed,1,651,480
30458,28,"$79,300.00",Employed,4,512,23
30459,41,58900,unemployed,2,592,218
30460,64,19000.00,,2,519,167
30461,45,"$42,200.00",Student,2,583,66
30462,58,"$42,900.00",Employed,4,533,92
30463,62,99800,RETIRED,3,610,156
30464,71,"$64,800.00",Employed,4,703,166
30465,33,,Employed,1,471,82
30466,35,"$82,200.00",Employed,1,668,96
30467,47,113800,Employed,3,651,90
30468,49,"$106,100.00",Employed,2,582,76
30469,72,76800,Student,2,567,376
30470,23,"$43,700.00",Employed,1,444,24
30471,34,63000.00,student,3,538,40
30472,73,"$59,400.00",Employed,2,586,480
30473,56,,unemployed,4,659,279
30474,59,"$44,300.00",Employed,4,432,134
30475,35,78100.00,employed,2,552,50
30476,56,57800,Self-Employed,3,598,97
30477,42,63700,Student,2,649,163
30478,62,"$33,800.00",employed,3,428,275
30479,26,44300.00,EMPLOYED,3,537,68
30480,37,"$64,100.00",Unemployed,3,643,100
30481,57,52300,,4,588,191
30482,55,19600.00,Self-Employed,3,549,139
30483,68,34000,Employed,3,573,280
30484,66,68500,Employed,4,494,347
30485,21,"$96,400.00",Retired,1,532,20
30486,26,"$45,100.00",Employed,4,582,53
30487,41,"$42,800.00",Employed,2,506,138
30488,75,97400,Employed,4,696,221
30489,48,55100.00,Self-Employed,4,583,151
30490,71,"$83,600.00",Employed,1,582,474
30491,24,43400,Employed,2,508,40
30492,75,50500.00,Unemployed,1,635,390
30493,24,"$71,800.00",Employed,2,552,32
30494,67,79800.00,Employed,4,521,350
30495,70,"$51,600.00",Employed,3,532,278
30496,37,"$31,600.00",employed,4,543,149
30497,38,24800,Self-Employed,2,480,50
30498,54,28100.00,Retired,1,447,323
30499,62,43500,STUDENT,4,513,280
30500,27,,Retired,2,544,18
30501,34,24500,Retired,3,352,34
30502,63,28300,employed,2,633,326
30503,67,69900,Employed,4,564,132
30504,29,"$102,700.00",Employed,1,607,48
30505,71,97600.00,Retired,4,625,113
30506,70,26000,Employed,1,499,384
30507,70,"$71,100.00",Student,3,535,408
30508,34,79600,Employed,1,513,41
30509,59,,Employed,1,558,245
30510,30,,retired,4,578,65
30511,32,59700.00,employed,2,524,104
30512,25,62100,Employed,4,561,31
30513,49,65200,Employed,2,513,268
30514,61,79900,Self-Employed,1,649,308
30515,32,"$56,600.00",self-employed,2,576,83
30516,31,"$38,600.00",Employed,4,524,56
30517,36,"$42,700.00",Employed,3,587,156
30518,32,"$36,200.00",Employed,3,447,61
30519,68,"$48,100.00",Employed,1,507,317
30520,30,65600,Employed,2,435,86
30521,36,"$36,900.00",Employed,1,531,93
30522,38,85200.00,Employed,2,521,149
30523,32,"$32,900.00",student,3,553,40
30524,74,66300,Unemployed,3,601,480
30525,32,74800,Employed,1,621,71
30526,48,67100.00,Employed,1,537,213
30527,53,24300,EMPLOYED,1,507,254
30528,35,55200,EMPLOYED,1,539,96
30529,47,"$39,200.00",SELF-EMPLOYED,3,473,123
30530,30,"$28,100.00",Employed,3,469,43
30531,48,60600.00,,2,485,141
30532,22,28000,Employed,3,482,13
30533,46,"$60,700.00",Employed,1,542,89
30534,41,"$102,600.00",Self-Employed,1,586,181
30535,40,60800.00,employed,4,584,186
30536,27,45300,Employed,2,513,40
30537,77,56800,Retired,2,566,291
30538,22,74200,Employed,4,611,24
30539,29,"$44,200.00",Employed,1,510,63
30540,26,"$40,600.00",Unemployed,1,483,52
30541,76,40000.00,EMPLOYED,1,576,325
30542,39,35400,Self-Employed,2,536,92
30543,45,81000,Employed,4,652,167
30544,63,"$46,700.00",EMPLOYED,3,484,217
30545,23,"$63,400.00",Employed,4,610,40
30546,24,"$66,100.00",employed,3,621,21
30547,31,"$33,300.00",self-employed,4,520,75
30548,59,40000.00,Self-Employed,3,535,330
30549,76,79000.00,Employed,3,578,129
30550,56,60300,Employed,1,533,339
30551,70,55000,Self-Employed,1,627,193
30552,71,"$73,600.00",Self-Employed,3,612,480
30553,36,82400,Employed,2,497,40
30554,31,50300.00,employed,4,560,68
30555,30,"$39,400.00",EMPLOYED,1,604,71
30556,66,61900,Employed,3,528,194
30557,59,"$39,800.00",Employed,1,606,342
30558,70,"$63,500.00",Employed,2,642,148
30559,49,55100,EMPLOYED,1,504,96
30560,76,"$42,200.00",Employed,1,544,136
30561,71,"$49,900.00",Self-Employed,4,514,180
30562,67,50900,RETIRED,3,657,333
30563,66,"$81,700.00",Unemployed,1,659,168
30564,28,"$34,100.00",Retired,2,416,29
30565,63,40300,EMPLOYED,4,477,99
30566,74,"$51,100.00",Employed,1,603,224
30567,37,67600,Employed,2,635,80
30568,67,81800,Unemployed,1,627,411
30569,40,59700,Employed,1,526,58
30570,33,71100,retired,4,614,122
30571,62,"$97,600.00",,3,635,222
30572,30,"$54,700.00",employed,4,458,56
30573,48,38200.00,Employed,1,569,182
30574,74,"$58,400.00",Employed,4,584,480
30575,29,"$27,500.00",EMPLOYED,3,514,98
30576,29,60600,EMPLOYED,3,567,95
30577,74,48500.00,Employed,3,562,413
30578,65,"$61,500.00",Employed,1,648,293
30579,47,52600,Employed,3,612,215
30580,44,45400,,2,459,72
30581,75,"$67,200.00",Employed,1,562,136
30582,62,54700,RETIRED,2,621,219
30583,72,"$45,200.00",Unemployed,1,551,244
30584,26,"$30,500.00",Employed,3,573,56
30585,51,65100.00,Retired,4,506,228
30586,62,"$33,600.00",Student,4,620,88
30587,23,"$110,800.00",Employed,4,550,40
30588,50,"$98,600.00",Employed,1,603,164
30589,24,"$24,300.00",Employed,2,416,36
30590,72,79600,Employed,3,593,449
30591,59,95500,STUDENT,3,661,377
30592,31,39300,Self-Employed,2,541,90
30593,50,64700.00,EMPLOYED,2,598,130
30594,27,47500,Employed,4,512,65
30595,66,"$79,800.00",EMPLOYED,3,606,392
30596,32,42000,employed,1,436,58
30597,55,88900,RETIRED,1,621,72
30598,25,46700.00,EMPLOYED,2,577,37
30599,30,44200.00,employed,2,623,55
30600,250,"$81,500.00",Employed,2,603,448
30601,42,80300.00,EMPLOYED,1,570,151
30602,28,17600,employed,2,448,29
30603,60,15500,Employed,2,392,142
30604,32,59900,Employed,4,565,91
30605,54,"$41,700.00",Student,1,642,271
30606,67,32500,Self-Employed,3,619,321
30607,59,"$48,300.00",Employed,1,538,200
30608,35,192800.00,,3,708,122
30609,34,"$28,500.00",Employed,1,496,145
30610,33,76800,Employed,1,681,111
30611,57,40300.00,Retired,2,640,334
30612,59,29800.00,Employed,2,583,380
30613,50,"$42,000.00",Employed,3,567,233
30614,43,,Student,3,469,198
30615,24,"$24,500.00",EMPLOYED,2,428,16
30616,68,"$42,700.00",,2,482,424
30617,58,34900,Employed,2,567,194
30618,57,53200,Employed,4,545,225
30619,26,54000,employed,1,488,34
30620,37,36800,EMPLOYED,4,647,62
30621,38,69900.00,Employed,2,623,177
30622,55,"$41,800.00",Self-Employed,4,557,345
30623,65,54600,Employed,2,597,330
30624,70,22500.00,Employed,2,514,135
30625,50,"$57,300.00",retired,4,538,158
30626,41,146900,student,3,561,88
30627,44,"$77,200.00",Employed,1,609,217
30628,62,53500,Student,3,498,276
30629,39,"$31,400.00",Employed,1,484,78
30630,44,"$112,500.00",Employed,2,672,170
30631,65,54400,Employed,4,605,324
30632,51,"$41,000.00",Employed,1,615,216
